trace_id,condition_id,task_name,evaluator_label,link_success_probability,combined_wait_events,combined_resource_intervals,combined_stage_records,combined_pool_events,actual_generation_attempt_count,actual_retry_count,distillation_event_count
1acebb324451aaa2b5d6,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.65,346,346,345,43,35,14,0
1cb58bb535b1ae10691a,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.65,346,346,345,43,35,14,0
9d35ac5cd5a7bc55602b,protocol_control_telegate,protocol_label_only_control,telegate,0.65,346,346,345,43,35,14,0
9ea2934e7b448b6103b6,protocol_control_teledata,protocol_label_only_control,teledata,0.65,346,346,345,43,35,14,0
9350a5c5bbb0a5849290,service_control_low_latency,service_label_only_control,low_latency,0.65,324,324,345,43,24,3,0
f7b6ebbcc28bebc0b8f5,service_control_high_fidelity,service_label_only_control,high_fidelity,0.65,324,324,345,43,24,3,0
5b80a3e88d32d409aeed,protocol_direct,protocol_inference,direct_transfer,0.8,276,276,345,0,0,0,0
fc17ff2774695965abba,protocol_on_demand,protocol_inference,on_demand_epr,0.8,320,320,345,0,22,1,0
d2473cfe61ae2b76cb71,protocol_prefetch,protocol_inference,prefetched_epr,0.8,334,334,345,43,29,8,0
130be153b346c0874140,protocol_telegate,protocol_inference,telegate,0.8,328,328,345,43,26,5,0
e550823c596d32a518a4,protocol_teledata,protocol_inference,teledata,0.8,332,332,345,43,28,7,0
2975f3066ef95bd6c143,distill_0,distillation_depth_inference,distill_0,0.8,326,326,345,0,25,4,0
6cfdd4ea8b2e7dc4e408,distill_1,distillation_depth_inference,distill_1,0.8,403,403,345,0,53,11,21
6c90bbacd7711bde7217,distill_2,distillation_depth_inference,distill_2,0.8,522,522,345,0,102,18,42
7db5f331fb436f37fa2b,retry_1,retry_policy_inference,retry_1,0.8,310,310,335,0,21,2,0
27af340c49f325c1932f,retry_2,retry_policy_inference,retry_2,0.8,326,326,345,0,25,4,0
5ca8c19214a8b862f599,retry_4,retry_policy_inference,retry_4,0.8,328,328,345,0,26,5,0
55771925fc1d841c1cac,service_low_latency,service_class_inference,low_latency,0.8,330,330,345,43,27,6,0
f88f7366440295e775d0,service_high_fidelity,service_class_inference,high_fidelity,0.8,522,522,345,0,102,18,42
1782c351e7302c0acd11,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.8,336,336,345,43,30,9,0
00e59b5564e7aebb69cb,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.8,336,336,345,43,30,9,0
809b797d3ab67be9530a,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.8,336,336,345,43,30,9,0
b6dc747a3ba7433338a1,protocol_control_telegate,protocol_label_only_control,telegate,0.8,336,336,345,43,30,9,0
c663f6a0e0523d02b3fe,protocol_control_teledata,protocol_label_only_control,teledata,0.8,336,336,345,43,30,9,0
3adcab46773559245586,service_control_low_latency,service_label_only_control,low_latency,0.8,328,328,345,43,26,5,0
1528a0ae7fe1e13d0c27,service_control_high_fidelity,service_label_only_control,high_fidelity,0.8,328,328,345,43,26,5,0
3433e3ea1a60a37a0aba,protocol_direct,protocol_inference,direct_transfer,0.95,276,276,345,0,0,0,0
cae3fff55936757b9194,protocol_on_demand,protocol_inference,on_demand_epr,0.95,318,318,345,0,21,0,0
e582e6d69aa7b315da4d,protocol_prefetch,protocol_inference,prefetched_epr,0.95,322,322,345,43,23,2,0
ad72a3c684faad8e2f1b,protocol_telegate,protocol_inference,telegate,0.95,322,322,345,43,23,2,0
3fa14a7f2f6e1d138ac1,protocol_teledata,protocol_inference,teledata,0.95,322,322,345,43,23,2,0
072f59760b85ddec01e5,distill_0,distillation_depth_inference,distill_0,0.95,318,318,345,0,21,0,0
87007bd01f42994a36a8,distill_1,distillation_depth_inference,distill_1,0.95,389,389,345,0,46,4,21
8426e3a52671225e8173,distill_2,distillation_depth_inference,distill_2,0.95,492,492,345,0,87,3,42
38155ba1da1eb2cfe412,retry_1,retry_policy_inference,retry_1,0.95,318,318,345,0,21,0,0
f701c9fdf5ca4dd22796,retry_2,retry_policy_inference,retry_2,0.95,318,318,345,0,21,0,0
457f24c69a69f5a87c68,retry_4,retry_policy_inference,retry_4,0.95,322,322,345,0,23,2,0
b212f98fac28cd3c087c,service_low_latency,service_class_inference,low_latency,0.95,320,320,345,43,22,1,0
0bdbcb44522b8156ac41,service_high_fidelity,service_class_inference,high_fidelity,0.95,494,494,345,0,88,4,42
23160078e591610b0d1a,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.95,320,320,345,43,22,1,0
92f1f655038e64f80846,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.95,320,320,345,43,22,1,0
076cda6364f1b1b1dd28,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.95,320,320,345,43,22,1,0
6695d429398a1db90188,protocol_control_telegate,protocol_label_only_control,telegate,0.95,320,320,345,43,22,1,0
c675a6d38d5f78bf4538,protocol_control_teledata,protocol_label_only_control,teledata,0.95,320,320,345,43,22,1,0
bf7e0ba2eb4235655618,service_control_low_latency,service_label_only_control,low_latency,0.95,324,324,345,43,24,3,0
7ccd179cdccc72773db5,service_control_high_fidelity,service_label_only_control,high_fidelity,0.95,324,324,345,43,24,3,0
6af463a6b13e3957aa6e,protocol_direct,protocol_inference,direct_transfer,0.65,336,336,420,0,0,0,0
668719b0278f36d0f4f0,protocol_on_demand,protocol_inference,on_demand_epr,0.65,446,446,420,0,55,19,0
4ac3de6936ec65ef8bf0,protocol_prefetch,protocol_inference,prefetched_epr,0.65,458,458,420,73,61,25,0
52112978f9a722bb0363,protocol_telegate,protocol_inference,telegate,0.65,436,436,420,73,50,14,0
3ae19ac74da87fb5cc1c,protocol_teledata,protocol_inference,teledata,0.65,432,432,420,73,48,12,0
305cbbb8d94edd7e12ef,distill_0,distillation_depth_inference,distill_0,0.65,438,438,420,0,51,15,0
9e2048f70eca630e70d2,distill_1,distillation_depth_inference,distill_1,0.65,594,594,420,0,111,39,36
0333e9df9e3eb752766f,distill_2,distillation_depth_inference,distill_2,0.65,820,820,420,0,206,62,72
7875bf4eda77efe84599,retry_1,retry_policy_inference,retry_1,0.65,372,372,375,0,36,9,0
902b348c2494c130063b,retry_2,retry_policy_inference,retry_2,0.65,422,422,405,0,49,16,0
4b91d07d01c8c9b50ea2,retry_4,retry_policy_inference,retry_4,0.65,438,438,420,0,51,15,0
2d1bcb8e3d2759cb216e,service_low_latency,service_class_inference,low_latency,0.65,444,444,420,73,54,18,0
1eadffb5940d9ac7752e,service_high_fidelity,service_class_inference,high_fidelity,0.65,846,846,415,0,222,82,70
c0a03bf2a55b8dc5997c,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.65,436,436,420,73,50,14,0
def774817e400b6935d9,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.65,436,436,420,73,50,14,0
05414e447b211c2b8287,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.65,436,436,420,73,50,14,0
c907b8e537892641e139,protocol_control_telegate,protocol_label_only_control,telegate,0.65,436,436,420,73,50,14,0
a4e44dd28f5e9b189662,protocol_control_teledata,protocol_label_only_control,teledata,0.65,436,436,420,73,50,14,0
31ebc8111982d86387ce,service_control_low_latency,service_label_only_control,low_latency,0.65,448,448,420,73,56,20,0
1ed0f79c588087a8a84d,service_control_high_fidelity,service_label_only_control,high_fidelity,0.65,448,448,420,73,56,20,0
671f3a6f1637dd45a4e0,protocol_direct,protocol_inference,direct_transfer,0.8,336,336,420,0,0,0,0
58126bc24db5cc754293,protocol_on_demand,protocol_inference,on_demand_epr,0.8,416,416,420,0,40,4,0
7136c1a56f9eb4a3e9bc,protocol_prefetch,protocol_inference,prefetched_epr,0.8,430,430,420,73,47,11,0
0d1a56234128a82d3f28,protocol_telegate,protocol_inference,telegate,0.8,428,428,420,73,46,10,0
6339fc9392bf65dcdc52,protocol_teledata,protocol_inference,teledata,0.8,432,432,420,73,48,12,0
a8059fbce8ec26b32683,distill_0,distillation_depth_inference,distill_0,0.8,424,424,420,0,44,8,0
ad93552d7c19777d18ee,distill_1,distillation_depth_inference,distill_1,0.8,552,552,420,0,90,18,36
e09e38264c30fba2a65c,distill_2,distillation_depth_inference,distill_2,0.8,756,756,420,0,174,30,72
bdadada924ca8a2b5de1,retry_1,retry_policy_inference,retry_1,0.8,380,380,385,0,36,7,0
2d791c752203dd2af104,retry_2,retry_policy_inference,retry_2,0.8,410,410,410,0,41,7,0
e9d3b92954bbdd979aca,retry_4,retry_policy_inference,retry_4,0.8,428,428,420,0,46,10,0
1215eb1464e859274b29,service_low_latency,service_class_inference,low_latency,0.8,418,418,420,73,41,5,0
7c2c1fffb1fb6bbc9c1a,service_high_fidelity,service_class_inference,high_fidelity,0.8,760,760,420,0,176,32,72
6c5530673a7e8a3709bb,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.8,432,432,420,73,48,12,0
6d6e45ddcf98fedde303,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.8,432,432,420,73,48,12,0
b0479615ff3b09814fa2,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.8,432,432,420,73,48,12,0
43c1c0abf02d251508ab,protocol_control_telegate,protocol_label_only_control,telegate,0.8,432,432,420,73,48,12,0
622dc71ed40562bba9f0,protocol_control_teledata,protocol_label_only_control,teledata,0.8,432,432,420,73,48,12,0
590e89594cf188cf406f,service_control_low_latency,service_label_only_control,low_latency,0.8,424,424,420,73,44,8,0
7e191c45a4add7dafb3e,service_control_high_fidelity,service_label_only_control,high_fidelity,0.8,424,424,420,73,44,8,0
abc8fc0ccae9b95aafb3,protocol_direct,protocol_inference,direct_transfer,0.95,336,336,420,0,0,0,0
663f19b6ed6944106242,protocol_on_demand,protocol_inference,on_demand_epr,0.95,414,414,420,0,39,3,0
380c0b9d4370da3713c0,protocol_prefetch,protocol_inference,prefetched_epr,0.95,410,410,420,73,37,1,0
7afbca8d394a65b4b2ef,protocol_telegate,protocol_inference,telegate,0.95,410,410,420,73,37,1,0
e4a24d6f55b242d8592c,protocol_teledata,protocol_inference,teledata,0.95,412,412,420,73,38,2,0
f78dd9108f9df830121c,distill_0,distillation_depth_inference,distill_0,0.95,412,412,420,0,38,2,0
fd3ce8938618051b5520,distill_1,distillation_depth_inference,distill_1,0.95,530,530,420,0,79,7,36
19ae055f21206cac12e7,distill_2,distillation_depth_inference,distill_2,0.95,714,714,420,0,153,9,72
e2b4b72ba9913bd57dd8,retry_1,retry_policy_inference,retry_1,0.95,400,400,410,0,36,2,0
5114d21a3f07c2215784,retry_2,retry_policy_inference,retry_2,0.95,412,412,420,0,38,2,0
aec61679f9f76ddc1dfe,retry_4,retry_policy_inference,retry_4,0.95,412,412,420,0,38,2,0
c45b62eb9759012a1425,service_low_latency,service_class_inference,low_latency,0.95,412,412,420,73,38,2,0
46f986b4a3bc98d3fe1a,service_high_fidelity,service_class_inference,high_fidelity,0.95,712,712,420,0,152,8,72
b8ff07e67e2a8e110538,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.95,416,416,420,73,40,4,0
46bfd0e6ec110c926ab2,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.95,416,416,420,73,40,4,0
499a11fb1aa66d50f632,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.95,416,416,420,73,40,4,0
4f4ba8fdb9730a88bd89,protocol_control_telegate,protocol_label_only_control,telegate,0.95,416,416,420,73,40,4,0
5a7aa143967e58ff5f6f,protocol_control_teledata,protocol_label_only_control,teledata,0.95,416,416,420,73,40,4,0
587aa9b8be2ea5a33299,service_control_low_latency,service_label_only_control,low_latency,0.95,414,414,420,73,39,3,0
5067546364e54fbf82ef,service_control_high_fidelity,service_label_only_control,high_fidelity,0.95,414,414,420,73,39,3,0
5b42a645e823503b3459,protocol_direct,protocol_inference,direct_transfer,0.65,336,336,420,0,0,0,0
6925e8a91755bcbdb494,protocol_on_demand,protocol_inference,on_demand_epr,0.65,456,456,415,0,62,27,0
dfa96d1fe82418b5bb54,protocol_prefetch,protocol_inference,prefetched_epr,0.65,462,462,420,73,63,27,0
680d7c66c9ddbd3f970d,protocol_telegate,protocol_inference,telegate,0.65,446,446,420,73,55,19,0
01a907d2a0ac1e438eba,protocol_teledata,protocol_inference,teledata,0.65,438,438,420,73,51,15,0
4eb6e7ec647564fd6ed0,distill_0,distillation_depth_inference,distill_0,0.65,452,452,415,0,60,25,0
971f42d5d0fdb948285a,distill_1,distillation_depth_inference,distill_1,0.65,588,588,420,0,108,36,36
603c18f6985fdc5d0331,distill_2,distillation_depth_inference,distill_2,0.65,868,868,415,0,233,91,70
27a5f64af9a1685e4fa4,retry_1,retry_policy_inference,retry_1,0.65,360,360,360,0,36,12,0
c76bd3a915200534b5b1,retry_2,retry_policy_inference,retry_2,0.65,418,418,410,0,45,11,0
662771a21869a4787be1,retry_4,retry_policy_inference,retry_4,0.65,446,446,420,0,55,19,0
046a622216a0f9435d8d,service_low_latency,service_class_inference,low_latency,0.65,446,446,420,73,55,19,0
5df661f18a32d64d214a,service_high_fidelity,service_class_inference,high_fidelity,0.65,820,820,420,0,206,62,72
7be81a43cd6a18f487cf,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.65,434,434,420,73,49,13,0
99433f782d29cb650ec3,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.65,434,434,420,73,49,13,0
a40274dbd087811128e1,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.65,434,434,420,73,49,13,0
a6359218dfd01bd10aef,protocol_control_telegate,protocol_label_only_control,telegate,0.65,434,434,420,73,49,13,0
bda8d0674dda193140b1,protocol_control_teledata,protocol_label_only_control,teledata,0.65,434,434,420,73,49,13,0
aceeb368d6f8b8120bff,service_control_low_latency,service_label_only_control,low_latency,0.65,452,452,420,73,58,22,0
34bbff1a955b7c585c65,service_control_high_fidelity,service_label_only_control,high_fidelity,0.65,452,452,420,73,58,22,0
453c9ccc773e04830fca,protocol_direct,protocol_inference,direct_transfer,0.8,336,336,420,0,0,0,0
ab6457c1df68789dd745,protocol_on_demand,protocol_inference,on_demand_epr,0.8,430,430,420,0,47,11,0
2d0e1b247dd25aefddd5,protocol_prefetch,protocol_inference,prefetched_epr,0.8,422,422,420,73,43,7,0
751f779891f8663156a6,protocol_telegate,protocol_inference,telegate,0.8,428,428,420,73,46,10,0
95b44017347c1d486c94,protocol_teledata,protocol_inference,teledata,0.8,436,436,420,73,50,14,0
e5190db8451a0f22f672,distill_0,distillation_depth_inference,distill_0,0.8,416,416,420,0,40,4,0
15f2302da6c1957a90b7,distill_1,distillation_depth_inference,distill_1,0.8,552,552,420,0,90,18,36
ee54e74d8d5db47ee498,distill_2,distillation_depth_inference,distill_2,0.8,762,762,420,0,177,33,72
7f3174b7f0058abd9951,retry_1,retry_policy_inference,retry_1,0.8,384,384,390,0,36,6,0
b90762bf36c19c824176,retry_2,retry_policy_inference,retry_2,0.8,412,412,420,0,38,2,0
2354bba9214443d85a73,retry_4,retry_policy_inference,retry_4,0.8,420,420,420,0,42,6,0
3c5ac0ab6e7729639211,service_low_latency,service_class_inference,low_latency,0.8,426,426,420,73,45,9,0
c1ae460488148f839830,service_high_fidelity,service_class_inference,high_fidelity,0.8,772,772,420,0,182,38,72
635cd519c68ceda79293,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.8,422,422,420,73,43,7,0
1c333ba903ac1dba2061,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.8,422,422,420,73,43,7,0
5da5fd67ba9ac98af508,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.8,422,422,420,73,43,7,0
9e1dc40ed531bc3b9280,protocol_control_telegate,protocol_label_only_control,telegate,0.8,422,422,420,73,43,7,0
f3697914fafed9884a44,protocol_control_teledata,protocol_label_only_control,teledata,0.8,422,422,420,73,43,7,0
763040c702a5f0c452a4,service_control_low_latency,service_label_only_control,low_latency,0.8,428,428,420,73,46,10,0
033f387a3e6e355ed30e,service_control_high_fidelity,service_label_only_control,high_fidelity,0.8,428,428,420,73,46,10,0
50c28eaf81785552e9e9,protocol_direct,protocol_inference,direct_transfer,0.95,336,336,420,0,0,0,0
510be22e01139876e75e,protocol_on_demand,protocol_inference,on_demand_epr,0.95,408,408,420,0,36,0,0
1b6454a44911d15027e3,protocol_prefetch,protocol_inference,prefetched_epr,0.95,416,416,420,73,40,4,0
4ad0752382d40830b457,protocol_telegate,protocol_inference,telegate,0.95,414,414,420,73,39,3,0
5b82b1192adb1024cd36,protocol_teledata,protocol_inference,teledata,0.95,410,410,420,73,37,1,0
1586cd69128e9806b9ed,distill_0,distillation_depth_inference,distill_0,0.95,408,408,420,0,36,0,0
5b7e8610a337a0405868,distill_1,distillation_depth_inference,distill_1,0.95,518,518,420,0,73,1,36
6fcf4ffd2c6ee8c3756e,distill_2,distillation_depth_inference,distill_2,0.95,704,704,420,0,148,4,72
e7efac118cd68401595a,retry_1,retry_policy_inference,retry_1,0.95,400,400,410,0,36,2,0
28d0dff119e8f13fda7d,retry_2,retry_policy_inference,retry_2,0.95,416,416,420,0,40,4,0
f4aea59b46413d9b909b,retry_4,retry_policy_inference,retry_4,0.95,414,414,420,0,39,3,0
dc49cdeb6626b4f9c0d4,service_low_latency,service_class_inference,low_latency,0.95,418,418,420,73,41,5,0
cd1cd62ad55d6c838f85,service_high_fidelity,service_class_inference,high_fidelity,0.95,714,714,420,0,153,9,72
ce1a4e35a4b0a7dfc557,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.95,408,408,420,73,36,0,0
98a28de3701387461f5a,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.95,408,408,420,73,36,0,0
05614ce5a9bf184f972a,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.95,408,408,420,73,36,0,0
a30ffd98e088e9064758,protocol_control_telegate,protocol_label_only_control,telegate,0.95,408,408,420,73,36,0,0
b004f79d34d19445ffe1,protocol_control_teledata,protocol_label_only_control,teledata,0.95,408,408,420,73,36,0,0
1dc16fb266b824eea822,service_control_low_latency,service_label_only_control,low_latency,0.95,414,414,420,73,39,3,0
22ebfd8f1dc89feec80a,service_control_high_fidelity,service_label_only_control,high_fidelity,0.95,414,414,420,73,39,3,0
94c9367e6bb062321679,protocol_direct,protocol_inference,direct_transfer,0.65,428,428,535,0,0,0,0
a882795bf441ff6f62db,protocol_on_demand,protocol_inference,on_demand_epr,0.65,622,622,530,0,99,41,0
66375cf01c0e7735abdd,protocol_prefetch,protocol_inference,prefetched_epr,0.65,630,630,535,119,101,42,0
b910da43a336b372300e,protocol_telegate,protocol_inference,telegate,0.65,596,596,535,119,84,25,0
6feef5c8b3e704dbf6b1,protocol_teledata,protocol_inference,teledata,0.65,658,658,535,119,115,56,0
d12b944f128265192972,distill_0,distillation_depth_inference,distill_0,0.65,596,596,535,0,84,25,0
7735eaf7ba208195b0f8,distill_1,distillation_depth_inference,distill_1,0.65,861,861,535,0,187,69,59
ad61f4b87532b44ea983,distill_2,distillation_depth_inference,distill_2,0.65,1252,1252,535,0,353,117,118
9a965a9e949974d3c332,retry_1,retry_policy_inference,retry_1,0.65,462,462,430,0,59,21,0
4be9b2e988f9b679e8c4,retry_2,retry_policy_inference,retry_2,0.65,562,562,505,0,79,26,0
2a5843d0eb3f97fd3561,retry_4,retry_policy_inference,retry_4,0.65,580,580,525,0,80,23,0
5a3c32eddde9c6914661,service_low_latency,service_class_inference,low_latency,0.65,596,596,535,119,84,25,0
a0d0db30459571ab38e3,service_high_fidelity,service_class_inference,high_fidelity,0.65,1292,1292,535,0,373,137,118
1ccc2c81213de84a0ca0,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.65,602,602,535,119,87,28,0
613e7a152afe30ce6875,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.65,602,602,535,119,87,28,0
